Unnamed: 0,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,district
1793,353.95940638302875,Entire home/apt,False,False,2.0,False,0,1,9.0,91.0,0,4.185008774147673,0.4344725643734805,352.0354477526372,24.470374618774247,724.2119118495222,12.967618598926292,-0.181,51.49100000000001,Royal Borough of Kensington and Chelsea
4097,334.90909946141727,Entire home/apt,False,False,2.0,False,0,1,10.0,90.0,0,3.935027202296321,0.364566795907017,483.4244292089872,33.60336851907951,792.4100124122609,14.188762497278208,-0.071,51.511,London Borough of Tower Hamlets
3952,209.31818716338577,Private room,False,True,2.0,False,0,1,9.0,83.0,1,8.653002096814534,0.7015957850341719,129.08355786873898,8.972741348455878,290.39465213230136,5.199758565697287,-0.1689999999999999,51.435,London Borough of Wandsworth
1792,353.95940638302875,Entire home/apt,False,False,2.0,False,0,1,8.0,77.0,0,4.184982355615324,0.4344912097016554,352.0384058762985,24.470580241232508,724.2188380462364,12.967742618258011,-0.181,51.49100000000001,Royal Borough of Kensington and Chelsea
3098,186.97523460100192,Private room,False,True,2.0,False,0,1,9.0,86.0,1,2.180419318958253,0.5531922567402214,450.3623236149906,31.30518487099685,973.9014337376688,17.43851784128302,-0.118,51.527,London Borough of Camden
1166,211.9052658811355,Private room,False,True,2.0,False,0,1,8.0,80.0,1,9.504501894440123,0.3414126680723994,117.62549234372166,8.176278499065067,286.4694771985963,5.129475033154496,-0.1639999999999999,51.426,London Borough of Wandsworth
1788,353.95940638302875,Entire home/apt,False,False,2.0,False,0,1,9.0,80.0,0,4.185031916992533,0.4344974168096186,352.02967093427617,24.46997306571957,724.2014619309941,12.967431484415137,-0.181,51.49100000000001,Royal Borough of Kensington and Chelsea
4097,334.90909946141727,Entire home/apt,False,False,2.0,False,0,1,10.0,90.0,0,3.935027202296321,0.364566795907017,483.4244292089872,33.60336851907951,792.4100124122609,14.188762497278208,-0.071,51.511,London Borough of Tower Hamlets
4097,334.90909946141727,Entire home/apt,False,False,2.0,False,0,1,10.0,90.0,0,3.935027202296321,0.364566795907017,483.4244292089872,33.60336851907951,792.4100124122609,14.188762497278208,-0.071,51.511,London Borough of Tower Hamlets
3422,211.43488793245373,Private room,False,True,2.0,False,0,1,9.0,87.0,1,9.523264014836398,0.2875422931123659,117.41778820880803,8.161840754162808,299.07679778562715,5.355219628420112,-0.165,51.426,London Borough of Wandsworth
4234,401.9379571485689,Entire home/apt,False,False,4.0,False,0,1,6.0,40.0,0,5.240233558940052,0.4016725758615598,245.907953894704,17.093334753515865,581.2798952275265,10.408301571958429,-0.20154,51.51751,Royal Borough of Kensington and Chelsea
1790,353.95940638302875,Entire home/apt,False,False,2.0,False,0,1,10.0,90.0,0,4.1850080894232,0.4344939125611116,352.0339105142033,24.47026776362487,724.2098672003963,12.96758198777754,-0.181,51.49100000000001,Royal Borough of Kensington and Chelsea
1793,353.95940638302875,Entire home/apt,False,False,2.0,False,0,1,9.0,91.0,0,4.185008774147673,0.4344725643734805,352.0354477526372,24.470374618774247,724.2119118495222,12.967618598926292,-0.181,51.49100000000001,Royal Borough of Kensington and Chelsea
1128,345.49260330675696,Entire home/apt,False,False,2.0,False,0,1,10.0,90.0,0,3.935028691709733,0.3645633019430278,483.4292493844002,33.60370357482131,792.4019844804614,14.18861875046044,-0.071,51.511,London Borough of Tower Hamlets
3422,211.43488793245373,Private room,False,True,2.0,False,0,1,9.0,87.0,1,9.523264014836398,0.2875422931123659,117.41778820880803,8.161840754162808,299.07679778562715,5.355219628420112,-0.165,51.426,London Borough of Wandsworth
1788,353.95940638302875,Entire home/apt,False,False,2.0,False,0,1,9.0,80.0,0,4.185031916992533,0.4344974168096186,352.02967093427617,24.46997306571957,724.2014619309941,12.967431484415137,-0.181,51.49100000000001,Royal Borough of Kensington and Chelsea
142,243.6557774171547,Entire home/apt,False,False,2.0,True,0,1,10.0,96.0,0,3.840179512552354,0.4925595622335419,322.8924341671015,22.444611405124284,920.8560233702387,16.488695505011798,-0.08,51.526,London Borough of Hackney
960,388.0618076624568,Private room,False,True,2.0,False,0,1,9.0,82.0,1,1.4266149926433769,0.14231034412013,590.5446580850522,41.04941449706303,1527.5246131420804,27.351602838334344,-0.136,51.52,London Borough of Camden
1128,345.49260330675696,Entire home/apt,False,False,2.0,False,0,1,10.0,90.0,0,3.935028691709733,0.3645633019430278,483.4292493844002,33.60370357482131,792.4019844804614,14.18861875046044,-0.071,51.511,London Borough of Tower Hamlets
1114,345.49260330675696,Entire home/apt,False,False,2.0,False,0,1,10.0,89.0,0,3.9350119094347935,0.3645471746323017,483.4347475377076,33.60408575755887,792.4043229089667,14.188660621974128,-0.071,51.511,London Borough of Tower Hamlets
1690,379.83019356052586,Entire home/apt,False,False,2.0,False,0,1,10.0,87.0,0,4.185024016230776,0.4344878866541066,352.03172392291725,24.47011577123817,724.205141441664,12.967497369124036,-0.181,51.49100000000001,Royal Borough of Kensington and Chelsea
202,1035.3018650485665,Entire home/apt,False,False,5.0,False,1,0,9.0,90.0,2,6.13591887265627,1.396760723343597,188.42888549070125,13.09790092557812,416.55906019421633,7.458837569697647,-0.186,51.467,London Borough of Hammersmith and Fulham
3200,515.5342317552153,Entire home/apt,False,False,5.0,False,0,1,9.0,92.0,2,5.939762119800684,0.3776484669393595,206.78803847364736,14.37406602214463,489.561525386081,8.766007625727042,-0.2,51.48,London Borough of Hammersmith and Fulham
