Unnamed: 0,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,district
0,156.87466392350314,Private room,False,True,2.0,True,1,0,10.0,95.0,1,2.9784678342698663,1.5957331117809848,281.1639316027026,6.230648241688873,697.7272461851815,15.191486355849277,12.48654,41.92498,Municipio II
1,172.7725434269282,Private room,False,True,2.0,False,1,0,9.0,80.0,1,0.9353708955406698,0.6492693219576785,482.7071926698461,10.696886702768095,1251.5243333724472,27.24920796542156,12.49627,41.90801,Municipio I
2,277.7453066186613,Entire home/apt,False,False,4.0,False,0,1,9.0,90.0,1,2.203024995409447,0.4946970461885232,691.708997772094,15.328407972396,1625.897266082468,35.40036062623383,12.477,41.907,Municipio I
628,236.1302690949898,Entire home/apt,False,False,4.0,False,0,1,10.0,100.0,1,2.2030338342337448,0.4947084477625246,691.7082309263515,15.328390978942927,1625.9058397144793,35.400547298338765,12.477,41.907,Municipio I
1534,198.255909101536,Entire home/apt,False,False,2.0,False,0,1,9.0,88.0,1,2.203032964217396,0.4947083066434681,691.7097383694459,15.328424384179554,1625.9081846810095,35.40059835486156,12.477,41.907,Municipio I
2363,385.99116264933485,Entire home/apt,False,False,4.0,False,0,1,10.0,95.0,2,2.203013590840853,0.494692231710104,691.7244301765877,15.328749957526794,1625.9183682585317,35.40082008001251,12.477,41.907,Municipio I
4361,277.7453066186613,Entire home/apt,False,False,4.0,False,0,1,10.0,91.0,1,2.203015756488772,0.4946922170532611,691.7201445517335,15.328654987233802,1625.9113420618055,35.40066709992999,12.477,41.907,Municipio I
4366,256.93778785682554,Entire home/apt,False,False,4.0,False,0,1,10.0,80.0,1,2.203020697557396,0.4946974746695185,691.718086825393,15.328609387611792,1625.912507574758,35.400692476428055,12.477,41.907,Municipio I
4367,236.1302690949898,Entire home/apt,False,False,4.0,False,0,1,9.0,94.0,1,2.203036513067125,0.4947101163043989,691.7053904309959,15.328328033004976,1625.902630371437,35.400477421905954,12.477,41.907,Municipio I
4,131.3912982488953,Private room,False,True,3.0,False,1,0,9.0,91.0,1,1.295968101241546,0.8674554824467151,317.0763690205616,7.026474945977973,836.6228143812444,18.21563388724496,12.51544,41.89463,Municipio IV
5,182.1242372524724,Entire home/apt,False,False,4.0,False,1,0,9.0,89.0,2,1.2855137046135825,0.8651801001474569,317.9860250319345,7.046633102806607,840.4690828302438,18.299377979199765,12.51535,41.8947,Municipio IV
6,117.5975498562177,Private room,False,True,2.0,False,0,1,9.0,90.0,1,1.8833196153382687,0.2030325421099124,245.9793774238021,5.450951573699664,700.3106447201859,15.247734214609007,12.51798,41.91309,Municipio II
623,305.33280340401654,Entire home/apt,False,False,4.0,False,0,1,9.0,92.0,1,2.5679720289609973,1.4730363649417486,839.4952260260391,18.60337997171137,2764.1232276875057,60.18274408644216,12.472,41.896,Municipio I
1670,239.63715427956888,Entire home/apt,False,False,2.0,False,0,0,10.0,89.0,1,2.5679797785605696,1.473043138006302,839.4910849076188,18.603288203709493,2764.198537673512,60.184383796846376,12.472,41.896,Municipio I
4321,448.41371893484205,Entire home/apt,False,False,4.0,False,0,1,9.0,94.0,1,2.568004156385689,1.4730657288938809,839.4769608908131,18.602975212708213,2764.428677659035,60.189394592209645,12.472,41.896,Municipio I
7,184.4621607088584,Entire home/apt,False,False,3.0,False,0,0,9.0,92.0,1,4.2393631954415945,0.508939493230883,384.6786065098727,8.524553877176706,968.6400797802952,21.09002140330009,12.45359,41.9125,Municipio I
8,147.522970097959,Private room,False,True,2.0,True,0,0,9.0,94.0,1,3.38005447365963,0.6059212989102842,599.6574578754309,13.288527672200397,1467.7021920169957,31.95600852106985,12.46183,41.90463,Municipio I
9,186.56629181960585,Entire home/apt,False,False,2.0,False,0,1,10.0,96.0,0,5.68416007329823,0.9898261543607078,242.61205040585213,5.376330942084553,560.589073478466,12.205602271587445,12.43471,41.9094,Municipio XIV
10,184.4621607088584,Entire home/apt,False,False,2.0,False,1,0,9.0,86.0,1,4.580433885254632,0.5534837247600247,396.8505723485506,8.794287043583767,794.8462616656781,17.306040727392197,12.44711,41.89905,Municipio XIII
1833,184.4621607088584,Entire home/apt,False,False,2.0,True,0,0,10.0,98.0,1,2.5114972414501486,0.0622501351191516,224.6099513533838,4.977400872467855,656.776832959946,14.299880578407064,12.528,41.889,Municipio VI
1525,274.47221377972085,Private room,False,True,2.0,False,1,0,10.0,100.0,1,3.008377345962308,1.910847880487327,577.287676333555,12.792808896195371,2336.795187629492,50.87860966212848,12.468,41.892,Municipio I
1526,357.23470413578656,Private room,False,True,3.0,False,1,0,10.0,100.0,1,3.0083574639482307,1.9108354623921973,577.2932814891573,12.792933107550285,2336.721141147565,50.87699746176505,12.468,41.892,Municipio I
2328,475.2998386832815,Entire home/apt,False,False,5.0,False,0,1,10.0,100.0,2,3.0083738431481897,1.910843635085549,577.2883859986564,12.792824622514145,2336.7832990379243,50.8783508140219,12.468,41.892,Municipio I
